MOD SED SAME PHYS/QHP INITIAL 15 MINS <5 YRS,85
"L (PTT), PLASMA OR WB - REF",99
RETRIEVER VASCULAR INDY OTW 8.0 X .035 X 100 X 40 G51836,869
SCREW ART 3.0 X 18MM LOCKING CORTICAL AR-8933V-18,420
BIT DRILL 3.8 X 40MM 2274-12-000,351
CATHETER GPC 7FR .038  G05576,330
MOLD STEM HIP REINFORCED M OLD 13X200MM 431197,"5,147"
KIT TISSEEL 2ML FROZEN  1501261,466
BASKET FLOWER WIRE-GUIDED DISP FG-V431P,720
SCREW ART TI CORTICAL LOW PROF ILE 2.4 X 12MM AR-8724-12,330
SUTURE VICRYL 0 CP-1 J267H,31
CLINDAMYCIN 600 MG/4ML SOLUTION 4 ML VIAL ,9
SCREW SYNT TI LCK S-TAP STRDRV 3.5 X 40MM 412.117,348
SCREW SYNT CORT TI S-TAP 2.7 X 16MM 402.816,185
SCREW CORTICAL NON-LCK 3.5MMX14MM PANL-35140-TS,257
SOMATOSTATIN - REF,294
SHEATH GUIDING 8F 62CM PREFACE BRAIDED LONG TIP 301803M,570
BANDAGE ELASTIC VELCRO 6X5 STRL LF DYNJ05156LF,6
NAIL 11MM 130 DEG TI CANN TFNA 340MM RT STRL 04.037.154S,"4,699"
DIHYDROXYVITAMIN D - REF,249
KIT HAMMER TOE REAMING 8MM TRILLIANT 220-08-003,"1,090"
SUTURE MONOCRYL 4-0 27IN PS-2 Y426H,31
CAGE SPINAL TI 22MM 28-41MM X-CORE 2 AUTOLOCK 7220041A,"14,570"
SCREW SYNT CORT S-TAP STRDRV T8 2.7 X 12MM 202.872,130
SHEATH GUIDING RAABE 8FR 70CM INTRODUCER G11637,245
BIT DRILL ART 1.7MM EVANS WEDGE AR-8942-02,360
STENT VIABAHN HEPARIN 13 X 5 X 120 VBH130502A,"6,691"
CARDIAC REHAB II EVAL,275
FORCEPS 20CM SM BAYONET 1.5MM TIP 6760200015,846
GUIDE CORONARY 6F AL.75SH VISTA 670-035-00,164
SUTURE SILK 4-0 BRAIDED 12-30I N A303H,22
ELOTUZUMAB 400 MG RECON SOLN 1 EACH VIAL ,12
DEXRAZOXANE 250 MG RECON SOLN 1 EACH VIAL ,461
BOWL 32 OZ  STERILE DYNJSBOWL32,10
SCREW SYNT LCK TI STRDRV T25 5 X 48MM 04.005.538,588
XRAY LUMBOSACRAL 2 OR 3 VWS,332
COUNTERSINK 3.0MM ASNIS MICRO CANNULATED 3.8MM 45-30007,569
TROCAR ENDOPATH 5MM X 75MM XCEL BLADELESS W/STABILITY B5ST,79
BRA POST SURG FITS 38 44 B D X LARGE 704,114
CATHETER THERMODILUTION 5F SWA N-GANZ ARTERIAL LINE TS105F5,315
TRETINOIN 0.01 % GEL 15 G TUBE ,291
COMPONENT NEXGEN LPS FLEX OPTI ON FEMORAL E RT 00596401552,"6,886"
BIT DRILL SYNT 3.5MM QC 160MM 310.68,"1,037"
SCREW ACUM ACUTRAK2 TI HEADLESS MICRO 18MM STRL AT2-C18-S,"1,015"
PLATE SYNT 1.5MM STRAIGHT 6H  246.031,594
OSMOLALITY; URINE,59
METHYLPREDNISOLONE SOD SUCC 1000 MG RECON SOLN ,47
TRIAMCINOLONE ACETONIDE 0.1 % OINTMENT 15 G TUBE ,29
RHOPHYLAC,15
SIZER 410MF MODERATE HEIGHT FULL PROJECTION 420CC MSZMF420,625
DEVICE INFLATION BILIARY ENCORE 26 M00566670,299
STENT RESOLUTE RX 2.50 X 30MM RSINT25030UX,"3,290"
KIT CATH 14.5FRX28CM 28/40 HEM ODIALYSIS MAXID W/SIDEHOLES 8888145253,587
GLYCOPYRROLATE 0.2 MG/ML SOLUTION 1 ML VIAL ,82
BLADE ELECTROCAUTERY COATED REGULAR  6IN E1450-6,21
VANCOMYCIN 2-0.9 GM/500ML-% SOLUTION 500 ML FLEX CONT ,9
SCREW SOLERA 7.5 X 50MM 55840007550,"1,897"
SHELL PINN SECTOR W/GRIPTION 56MM 1217-32-056,"6,087"
CATHETER CSF MEDTRONIC PERITON EAL BA OPEN END 90CM 43522,508
SUTURE ETHILON 6-0 DYD 18IN P-3 1698G,31
US GUIDE NEEDLE BX S&I,543
SCREW BIO CORT DVR-A 3.5 X 16MM CS16000,268
SCREW BONE T10 3.5X28MM 40-35028,218
FORCEPS DA VINCI S SI FENESTRATED BIPOLAR 420205,810
CATHETER RUNWAY 6F CLS3.75  H749389695770,158
NEEDLE BIOPSY MAG XNUM 18G X 7-3/4IN MN1820,109
COIL NEURO GALAXY 8MM X 24CM  GLY120824,"4,896"
SHEETING SILICONE REINFORCED MEDICAL GRADE PR72034-53R,146
BUTTON GASTROSTOMY 18FR 3 X,974
METRONIDAZOLE 500-0.74 MG/100ML-% SOLUTION ,29
NYSTATIN 100000 UNIT/GM POWDER 15 G BOTTLE ,73
CATHETER ANGIO VISCERAL DIA 5FR 65CM G08446,88
BUR ROUND CUTTING 2.4 MM  1608-2-9,203
COMPONENT FEM OPE BOX LEFT62.5MM BIOMET VANGUARD 183126,"5,018"
PEG MULTI DIRECTIONAL THREADED DEPUY HAND INOVATION 131211126,458
SUTURE VICRYL 4-0 DYD 18IN J633H,9
MESH VENTRALIGHT W/ECHO 2 POSI TIONING SYSTEM (1 PER CA) 5990011,"1,133"
POSACONAZOLE 100 MG TABLET DELAYED RELEASE ,106
C-REACTIVE PROTEIN HS - REF,69
PHENYLEPHRINE 10 % SOLUTION ,73
IRRIGATION OF IMPLANTED VENOUS ACCESS DEVICE FOR DRUG DELIVERY SYSTEMS ,40
SHEATH 6FR 11CM BRITE TIP  401611M,49
DRESSING DERMABOND PRINEO  CLR602US,360
HISTOPLASMA CAPSUL EIA - REF,69
VALVE CONTROL BLEEDBACK CO-PILOT .096IN 1003331,184
SCREW SYNT CORT S-TAP 4 X 56MM 206.456,110
ERYTHROMYCIN 2 % GEL 30 G TUBE ,766
INSERT ARTICULAR LT SZ 3-4 13MM JOURNEY II 74027245,"1,200"
HYDROCORTISONE SODIUM SUCCINATE (PRESERVATIVE FREE) 1000 MG RECON SOLN ,36
RESP VIRUS 3-5 TARGETS,190
SCREW SYNT TI MATRIXRIB LCK S-TAP 2.9 X 12MM 04.501.022.01,582
CREATINE MB FRACTION,158
ATEZOLIZUMAB 1200 MG/20ML SOLUTION 20 ML VIAL ,103
GUIDEWIRE GLIDEWIRE ADVANTAGE 180CM BX1 GA3501,649
SCREW SYNT CORT S-TAP 4.5 X 20 MM 214.820,81
ASSAY OF CRYOGLOBULIN - REF,12
CONNECTOR STRAIGHT 3/8 IN X 3/8 IN 6023,170
SODIUM CHLORIDE 0.9% IRRIGATION 0.9 % SOLUTION 100 ML FLEX CONT ,22
SUTURE PDS II 3-0 18IN PS-2  Z497G,18
ESTRONE - REF,117
SUTURE PROLENE 5-0 DYD 18IN PC-1 8618G,16
SCREW ART TI 2.5 MICRO COMPRESSION FT FULL THRD CANN 16MM AR-8725-16H,738
BEARING HUMERAL COMP REVERSE S HOULDER STD 44-41MM DIA XL-115366,"1,931"
PACK ORTHO CUSTOM  SOP32BSIDH,215
GUIDEWIRE VERSACORE MOD J 145CM 1012068-01,257
STENT VIABAHN HEPARIN 7MM X 10CM VBHR071002A,"7,340"
PLATE KLS MINI 2MM STRAIGHT 17 HOLE 50-405-17,579
STYLET RF PERFORATOR DEVICE  RFS2-6-12,"1,330"
WIRE K-WIRE SYNT 1.25MM W/ TROCAR POINT 150MM 292.12,34
KIT PLERUX PERITONEAL CATHETER AND STARTER 50-9900,"1,550"
PENICILLIN V POTASSIUM 250 MG/5ML RECON SOLN 100 ML BOTTLE ,18
HYDROMORPHONE 1 MG/ML SOLUTION 30 ML VIAL ,10
BALLOON COR 1.0 X 5MM SAFIRE II  PRO SEMI COMPLIANT 210-053-5UU,563
BIT DRILL TRIMED 1.8MMX90MM  DRILL-1.8/090,360
FOLIC ACID 5 MG/ML SOLUTION ,19
SUTURE ETHILON 1 60IN TP 1  824G,11
HEPARIN 5000 UNITS IN NS SOLUTION ,52
CATHETER PACING EDWARDS 5 FR  D97130F5,250
SUCCINYLCHOLINE 100 MG/5ML SOLUTION PREFILLED SYRINGE ,11
KIT VENTRICULOSTOMY 46156,677
KETOROLAC 0.5 % SOLUTION 5 ML BOTTLE ,131
SCREW SYNT CANN S-DRILL 7.3 X 90MM 16MM THREAD 208.890,727
TUBE FEEDING GASTRO MIC G 12FR,202
SUTURE PROLENE 4 0 DYD 30IN RB 1 8871H,9
GRAFT BONE ALLOGRAFT CORTICAL BLOCK 6X14X11MM 200641,"1,700"
CHLORHEXIDINE 0.12 % SOLUTION 118 ML BOTTLE ,21
SEMEN ANALYSIS W/MORPH CX - REF,161
SUTURE VICRYL 5-0 18IN S-14 J671G,33
"AICD, DUAL CHAMBER","44,531"
GADOXETATE DISODIUM 0.25 MOL/L SOLUTION ,6
NOCARDIA SUSCEPTIBILITY - REF,99
KIT INTRODUCER NRG RF TRANSSEPTAL C O NTK-710-8545,"1,650"
HEAD GLOBAL UNITE 44X18 ECC 1100-44-610,"3,995"
SCREW PARAGON GORILLA R3CON NON LOCKING 2.7 X14MM P50-453-2714,540
STENT ONYX RX 3.0 X 18  RONYX30018UX,"1,850"
SCREW SPINE 5.5 X 30MM TRACTION POLY RELINE-O 13115530,"1,900"
SCREW SYNT CORT S-TAP STRDRV T15 3.5 X 28MM 02.200.028,89
CATHETER CORONARY 6F MP1 SHERP A SB6MP1,222
MIDAZOLAM DILUTION 0.5 MG/ML SOLUTION 10 ML VIAL ,7
TUBE ENDOTRACHEAL SHERIDAN HVT MURPHY EYE CUFFED 5.0MM 5-10310,6
COMPONENT FEM CR NARROW SZ 5 RIGHT CEMENTED ATTUNE 1504-00-225,"3,525"
PAROXETINE CR 25 MG TABLET EXTENDED RELEASE 24 HOUR ,15
SCREW SYNT CANN S-DRILL FT 7.3 X 75MM 209.675,727
IMPLANT SYSTEM ACUTE AC REPAIR  AR-2271,"3,779"
COMPONENT FEMORAL LPS DISTAL XX-SMALL RIGHT 1987-14-111,"33,612"
GUIDEWIRE J WIRE WHOLEY MODIFIED 300CM WWIJ35300,242
SUTURE ETHIBOND #2 DYD 30IN LR X496T,31
"COMPLEX DRAINAGE, WOUND",257
SUTURE MAXON 0 DYD GS-26 GMM-343L,76
BALLOON RX COR 2.5 X 15MM MAVERICK H7493892815250,623
RELOAD STAPLER ECHILON 45MM 1.5MM BLUE GST45B,364
PLATE SYNT 3.5MM LCP SUP ANT C LAV 8H LT 120MM 02.112.031,"2,013"
"SODIUM; SERUM, PLASMA OR WHOLE BLOOD",74
VERAPAMIL 2.5 MG/ML SOLUTION 2 ML VIAL ,135
PEG THREAD MULTIDIR 2.5X24MM  131211124,458
SCREW CANN LCK 3.7 X 44MM  02.240.044,581
ETOPOSIDE 500 MG/25ML SOLUTION 5 ML VIAL ,6
CROMOLYN 100 MG/5ML CONCENTRATE ,15
VANCOMYCIN 750 MG RECON SOLN 1 EACH VIAL ,41
AMPHETAMINE-DEXTROAMPHETAMINE 25 MG CAPSULE EXTENDED RELEASE 24 HOUR ,14
SET STENT/POSITIONER URETERAL7FRSOFT 22-32CM G49985,254
PLATE MEDT 51MM ANTERIOR CERVICAL LEVEL ZEVO 3003051,"2,750"
GLYCOSYLATED HEMOGLOBIN TEST,105
SUTURE VICRYL 8-0 DYD 8IN TG160-8 J574G,47
KIT PECTORALIS IMPLANT DELIVERY SYSTEM AR-2269,"5,542"
BIT DRILL SYNT 3.2MM QC 145 MM  310.31,254
AMPICILLIN 250 MG RECON SOLN ,28
BIT DRILL ANCHOR AO CONNECTION IBALANCE AR-13434-02,290
LINER POLY +0MM OFFSET 36MM DI65DEG NK ANGLE 00434906500,"1,900"
DRAIN ROUND 10FR BARD W OUT TR OCAR 0070210,17
SUTURE SILK 3-0 DYD 30IN SH  K832H,31
SCREW SYNT CORT S-TAP STRDRV T6 2 X 24MM 201.374.97,126
INSERT SIGMA PLI XLK INS 4 10MM 1581-04-110,"1,575"
SCREW MEDT SOLERA REDUCTION 5.5 X 30MM 55890005530,"1,800"
TRAY FOLY 16FR 5ML LATEX COUDE URINEMETER A304716A,92
CATHETER JL 3.5 6 FR H74908641212,82
ABLATOR ASPIRATING RF MP90 APOLLO AR-9811,680
KIT DA VINCI SI DISPOSABLE ACCESSORY 3 ARM 420290,600
PUNCH CORNEA DONOR 7.5MM  K20-2106,242
BUR STRYKER 5.0MM 10 FLUTES  5820-10-150,491
SUTURE VICRYL 3-0 27IN FS-2  J423H,31
NEEDLE CHIBA 22FA 10CM  G00852,41
DISC CERVICAL LDR SPINE MOBI-C 15 X 17 H7 MB3577,"13,983"
SUTURE ETHILON 5-0 DYD 18IN RD -1 749G,32
SUTURE STRATAFIX SPIRAL PDO #1 36 X 36CM MO-4 SXPD2B400,76
RESTRICTOR BIOSTOP 20 MM  5463-20-000,300
CEFTRIAXONE 350 MG/ML SOLUTION ,13
LENS IOL ZA9003 23.5D ACRY TECNIS ZA90032350,632
"EBV, NUCLEAR ANTIGEN - REF",153
SCREW SYNT METAPHYSEAL S-TAP T8 STRDRV 2.7 X 48MM 02.118.548,162
BALLOON OTW P 4.0X 80X 135CM X.035 EVERCROSS AB35W04080135,327
SUTURE STAINLESS STEEL #7 CSS  M655G,51
HOOD FLYTE W/PEELAWAY  0408-800-100,180
CYCLOPENTOLATE 1 % SOLUTION ,15
PORT KIT CATHETER ACCESS SYNCH RO MED 8540,94
"VENIPUNCTURE BY PHYSICIAN, OTHER VEIN, UNDER AGE 3 YEARS",43
SUTURE VICRYL #1 DYD 36IN CTX  J371H,75
TROSPIUM 60 MG CAPSULE EXTENDED RELEASE 24 HOUR ,21
SCREW SYNT LCK S-TAP STRDRV T8 2.7 X 40MM 202.240,360
NITROGLYCERIN IN D5W 400-5 MCG/ML-% SOLUTION 250 ML GLASS CONT ,18
INSERT TIBIAL TRIATHLON CS SZ4 9MM 5531-P-409,"1,000"
DEVICE MEASURING STOMA (MIC,19
CLOSED RX TOE FX,237
BALLOON RX COR 2.0 X 20MM MAVERICK H7493892820200,623
NEEDLE BIOPSY 14G X 6 IN TRU-CUT 2N2704X,125
SCREW SYNT VA LCK S-TAP STRDRV T8 2.7 X 16MM 02.211.016,415
PLATE SYNT 4.5MM VA-LCP CRVD CONDY 14H 301MM LT 02.124.415,"4,686"
BALLOON OTW P 6.0X 200X 135CM X.035 EVERCROSS AB35W06200135,840
TRAY PORT INSERTION/REMOVAL RE,148
BIT DRILL BIO TMJ 2.0X115MM 12MM 24-6616,453
GUIDEWIRE HI-TORQUE .014 J-TIP 3CMX300CM 1005359HJ,788
TRIPLE ANTIBIOTIC 5-400-5000 OINTMENT 28 G TUBE ,30
SCREW SYNT CORT TI S-TAP 4.5 X 38MM 414.838,81
LEAD PACING ATRIAL/VENTRL TEMP ORARY PEDS 58CM 507658,"1,870"
SCREW ART BIOCOMPOSITE INTERFERENCE 8 X 23MM AR-1380C,675
COMPREHEN CONSULT REFERR - REF,495
SUTURE GUIDE CV  GFS-10A,231
CORD PK FOR GYRUS G400 17FT DA VINCI 400229 400229,810
GRAFT PRO DENSE INJECTABLE 10C C 87SR0410,"8,673"
SHELL PIN SECTOR W/GRIPTION 1217-32-062,"7,604"
DNA/RNA AMPLIFIED PROBE - REF,126
SCREW SYNT HEADLESS COMPRESSIOLONG THREAD 3.0MM X28MM 02.226.128,697
SCREW SYNT VA LCK STRDRV S-TAP 5 X 85MM 02.231.285,558
TIP NAVIGATION MED STANDARD 9735016,844
TRIGLYCERIDES - REF,71
GUIDEWIRE STRAIGHT (BUNCH WIRE ) 50CM G00661,41
ELECTRODE LOOP MEDIUM E1560 LIETZ MEDIUM TUNGSTEN VALLEYLA E1560,57
PLATE ART LISFRANC SM LEFT  AR-8951SL,"1,600"
SCREW SYNT LCK S-TAP STRDRV 3. 5 X 28MM 212.110,403
GLYCATED PROTEIN - REF,62
TIAGABINE - REF,60
INSERT TRIATHLON X3 PS TIBIAL #5 13MM 5532-G-513,"2,776"
"CHEMOTHERAPY, IV INFUSION, EACH ADD'L SEQUENTIAL INFUSION ",51
PLATE SYNT TI MATRIX MIDFACE O RBITAL RIM 12H 0.5MM 04.503.343,917
STENT VIABAHN HEPARIN 8MM X 5C M X 75CM VBHR080501A,"6,691"
PLUG VASCULAR 7 X 12.5 MM X 125CM AMPLATZER 4 9-AVP038-007,"1,664"
IMMUNE GLOBULIN (HUMAN) 40 GM/400ML SOLUTION ,95
IMPLANT FIXATION GRAFTBOLT 10MM TIBIAL AR-5100-10,889
SUFENTANIL 250 MCG/5ML SOLUTION 5 ML AMPULE ,102
BULB PATHFINDER PLUS IRRIGATOR 10IN TUBING PA701,139
NEEDLE BIOPSY 11G X 6IN BONEMARROW T-HANDLE JAMSHIDI TJC6011,119
SCREW SYNT LCK S-TAP STRDRV 3.5 X 55MM 212.123,403
MODEL MANDIBLE PLANNED OUTCOME CLEAR SD900.231,"3,804"
NEOMYCIN-BACITRACIN-POLYMYXIN 5-400-10000 OINTMENT 3.5 G TUBE ,196
SCREW ART CORT 3.5 X 26MM  AR-14126NL,169
NEOMYCIN-POLYMYXIN B GU 40-200000 SOLUTION ,52
SCREW ART 3.0 X 12MM LOCKING CORTICAL AR-8933V-12,420
KRAS GENE - REF,"1,492"
FLUOROMETHOLONE 0.1 % SUSPENSION 5 ML BOTTLE ,271
BECLOMETHASONE 80 MCG/ACT AEROSOL SOLUTION 8.7 G INHALER ,212
SCREW BIO FIXED LOCKING 4.75MM X 20MM 180551,381
KNIFE ENDOSCOPIC COLLINGS FITS24/27FR DISP STRL G46201,208
POUCH NEW IMAGE UROSTOMY 9 UL,33
LEAD QUAD KIT 3889-28,"7,720"
"UP GI ENDOSCOPY,REMV TUMOR,SNARE","1,546"
PIN BUTTRESS LOCKNG 1.8MM X 24MM 02.210.094,372
COMPONENT FEM SIGMA LT SZ5  96-0005,"3,501"
SCREW SYNT CANC PT 4 X 40MM 207.040,63
COIL EMBOLIZATION .018 IN X 14CM 14.9 LOOP NESTER G26987,306
SUTURE PROLENE DYD 8-18IN CT-2 C827G,103
LIGATOR MULTI BAND SIX SHOOTER UNIVERSAL FIT G31917,508
TUBING INSUFFLATION NON-HEATED  WA95005A,30
RESTRICTOR CEMENT PROS HIP DPO BIPOLAR SIZE 7 23.75MM 5460-22-000,528
NEEDLE ENDO ASPIRATION 21G EXC ELON TBNA M00564121,"1,013"
BRACE KNEE IMMOBILE 2XL COMFOR-K 20IN W/PATELLA STRAP 08142466,83
REPLACEMENT SOLUTION BGK 4/2.5 32-4-2.5 MEQ/L SOLUTION ,20
TISSUE HUMAN STRAVIX 2X4CM PS60005,"4,465"
STEM ACUM 7.MM X 0.0MM TR-S0700-S,"3,314"
VARENICLINE 0.5 MG TABLET ,15
SCREW G7 ACETABULAR 6.5MM X 50MM 010001003,140
PLUG BONE INTRAMEDULLARY LARGE 22MM 130613,543
SUTURE VICRYL 0 27IN CP-2  J870H,31
SODIUM CHLORIDE 0.9% 0.9 % SOLUTION 25 ML FLEX CONT ,20
DRESSING DERMABOND PRINEO 42CM CLR422US,290
TRAY BONE BIOPSY 10G X 15CM ONCONTROL 9461-VC-006,844
SCREW STRY CANC BONE OMNIFIT 6.5 X 30MM 2030-6530-1,175
LINER ACET PINN MARATHON NEUTRAL 42MM OD 121922042,"1,000"
IMPLANT BREAST ROUND SMOOTH 650CC 68-650,"1,150"
PACLITAXEL 100 MG/16.7ML CONC 50 ML VIAL ,8
PROBE APC STRAIGHT FIRE 2.3MMW ITH FILTER 20132-214,636
REF ADSORPTION - REF,66
INSTRUMENT TRACKER FOR NAVIGAT ION 9733533XOM,453
GUIDEWIRE GLIDEWIRE ANGLED TIP0.035IN X150CM GR3506,109
INFUVITE ADULT INJECTABLE 10 ML VIAL ,11
SCREW SYNT SCHANZ S-DRILL 5 X200MM 294.56,369
PACK ROBOTIC UROLOGY SBA5BRUSMF,344
BALLOON STERLING OTW 3.0 X 40MM X 150CM H74939032300410,570
KIT 17FR CANNULA PERCUTANEOS  96530-017,648
HANDPIECE IRR ASP 45 DEG SILICONE TIP 85910ST,87
PEG SMOOTH 2.0MM 18MM  P18000,268
STENT RESOLUTE RX 4.0 X 15MM RSINT40015UX,"3,290"
SCREW SOLERA SAS 5.5 X 35MM 55811005535,"2,387"
SCREW SYNT VA LCK S-TAP T15 STRDRV 3.5 X 80MM 02.127.180,494
VINCRISTINE 1 MG/ML SOLUTION 2 ML VIAL ,8
ANCHOR SUTURE 2.9 PUSH LOCK DISPOSABLE KIT AR-1923DS,647
CABLE EXTENSION HEXAPOLAR 6FR 120CM CRD2 402010,"1,250"
PEG THREADED NON-LCK 2.7MM X 18MM TPNL-27180-TS,257
DEXAMETHASONE 0.1 % SUSPENSION 5 ML BOTTLE ,280
COUPLER MICRO 2.5MM  GEM2753/I,885
SUTURE VICRYL 3-0 27IN CT-2 J232H,8
GUIDEWIRE VASCULAR J 70CM 2 END HEMODIALYSIS 5583700,60
CAP END  8.5/10.7MM +0MM PACKAGED CPA2-000,372
GUIDEWIRE 5FR NITINOL PUSHPLUS MPIS-501-10.0-SC-NT-SST G48007,177
AMPHOTERICIN B 50 MG RECON SOLN 1 EACH VIAL ,240
ALBUTEROL (5 MG/ML) 0.5% NEBULIZATION SOLUTION 20 ML BOTTLE ,72
SCREW BONE MEDT 4.0MM X 15MM SA SELF-DRILLING DIVERGENCE G6624015,888
PLATE SYNT 3.5MM LCP CRVD RECON 10H 245.401,"1,684"
SUTURE PROLENE 2-0 DYD 18IN FS,31
STENT ONYX RX 2.75 X 18  RONYX27518UX,"1,850"
TUBE ENDOTRACHEAL 7.0MM SHERID AN HVT MURPHY EYE CUFFED V5-10314,62
SCREW ART LCK LOW PROFILE 3.5 X 16MM AR-8835L-16,345
SCREW ACUM CORT LCK 2.3 X 18MM CO-T2318,273
CATHETER GUIDING LAUNCHER 8FR MB1 LA8MB1,222
SCREW SYNT CANC TI FT 4.0 X 14MM 406.014,61
"MRI,LWREXT,JNT W/O+W/CONT","3,087"
SHEATH BRITE TIP 6FR 55CM  401-655M,236
RETRACTOR WOUND ALEXIS LARGE C8303,221
SEVELAMER CARBONATE 2.4 GM PACKET ,28
LENS IOL SN60WF 16.0D ACRYSOF IQ SN60WF.160,632
CATHETER GLID 4FR NON TAPER ANG .038IN X 100CM CG416,216
STENT VIABAHN .018 ENDOPROSTHE SIS 6MM X 5CM X 120CM VBJR060502A,"6,907"
ELECTRODE CAUTERY 2.5IN COATED BLADE 88-000013C,10
BALLOON COLONIC DILATION WIREGUIDED HERCULES 10-11-12MM G51795,618
PLATE SYNT LCP WRIST FUSION SH ORT BEND 02.110.151,"3,884"
CLINDAMYCIN IN D5W 600 MG / 50 ML 600 MG/50ML SOLUTION ,21
SCREW SYNT VA LCK S-TAP T8 STRDRV 2.7 X 42MM 02.211.042,414
URIC ACID; OTHER SOURCE,60
BIT DRILL 5 64 2.0MM  481-32,88
CT LUMBAR SPINE W/O DYE,"1,704"
UMECLIDINIUM-VILANTEROL 62.5-25 MCG/INH AEROSOL POWDER BREATH ACTIVATED 14 EACH DISP PACK ,6
PLATE SYNT 3.5MM LCP PROX HUM STANDARD 5H SHAFT 114MM 241.903,"3,764"
LEUCOVORIN 50 MG RECON SOLN ,67
PHYSICAL THERAPY RE-EVAL EST PLAN CARE,120
BLADE SAGITTAL 21X1.19X90  6221-119-090,210
CATHETER DRAINAGE LOOP APD FLEXIMA REGULAR 14FR 25CM M001271390,245
DRILL ART PROFILE STD COMPRESS ION AR-8737-54,450
SCREW SYNT CORT S-TAP 4.5 X 52MM 214.852,81
DILTIAZEM 125 MG/25ML SOLUTION 5 ML VIAL ,16
PIN SYNT 1.8MM BUTTRESS LCP 16MM 200.192,507
DEVICE LOCKING MICROVASIVE M00545471,23
RIVASTIGMINE 3 MG CAPSULE ,10
COIL 400 RUBY COMPLEX SOFT 3MM,"3,267"
DECLOT VASCULAR ACCESS DEVICE,316
STENT ONYX RX 2.25 X 22  RONYX22522UX,"1,850"
"US COMPLETE JOINT, REALTIME W/ IMG TC",415
STEM FEMORAL CORAIL AMT COLLARED SIZE 11 3L92501,"7,081"
VACUUM MITRAC MUSHROOM CUP WHITE EXTRACT 10007LP,125
ANCHOR SUTURE BIOMET JUGGERNKOT 1.0MM MINI 2-0 912076,716
PLATE MEDT ATLANTIS VISION ELITE 75MM 7200075,"2,456"
LENS IOL SN60WF 26.0D ACRYSOF IQ SN60WF.260,632
BARRIER ADHESION SEPRAFILM 7X13CM MULTI-PACK 5086-02,"1,481"
COMPONENT REVERSE FRACTURE EPI LEFT 1407-20-102,"17,520"
COVER HUG-U-VAC DISPOSABLE STD  A-60103,40
PIN SYNT TI BUTTRESS VA-LCK T8STRDRV 1.8 X 22MM 04.210.092,398
BIT DRILL SYNT MATRIX 1.5MM W/STOP 50/8MM 2-FLUTE J-LATCH 03.503.408,537
CANNULA ASPIRATION VACURETTE C URVED ROUND TIP 10MM 21553,150
CATHETER ARMOD 6 FR H74908641892,82
SUTURE PROLENE 6-0 DYD 30IN RB-2 8711H,17
SCREW SYNT VA LCK S-TAP STRDRV T8 2.7 X 58MM 02.211.058,414
SODIUM CHLORIDE 0.9% 0.9 % SOLUTION 2 ML VIAL ,18
CATHETER BALLOON EUPHORA RX 2X 20MM EUP2020X,435
STENT INNOVA 7X60X75CM  H74939293076070,"1,300"
"PSA, TOTAL - REF",108
SUTURE V-LOC 90 3-0 DYD 9IN V- 20 VLOCM0644,106
"CAP K-WIRE .062"" SCANLAN  301-0120",7
SCREW SYNT CORT S-TAP 4.5 X 30 MM 214.830,81
ATOVAQUONE 750 MG/5ML SUSPENSION ,53
ARIPIPRAZOLE ER 300 MG SUSPENSION RECONSTITUTED ER ,14
MANIPULATOR UTERINE ELEVATOR MEDIUM 35MM CUP UE-TVPRO-35,211
SCREW SYNT CANN S-DRILL 7.3 X 100MM 32MM THREAD 209.900,727
KIT PARACENTESIS LG VOL 8FR X 7-1/2IN (19CM) CATH AK-00376,229
SUTURE VICRYL 0 DYD 27IN CTB-1 JB340,31
"TRIIODOTHYRONINE T3, TOT - REF",96
CATHETER BALLOON 26FR OCCLUDER LTX M0062201080,589
GLUCOSE 40 % GEL 37.5 G PACKAGE ,18
SCREW SYNT TI MATRIXRIB LCK S-TAP 2.9 X 10MM 04.501.020.01,525
CATHETER SKATER 16FR X 25CM  756516025,303
ANCHOR SUTURE FOOT PRINT ULTRA PK 4.5MM 72202901,837
IRRIGATOR ENDOWRIST ONE SUCTION IRRIGATOR 410299,660
SCREW SYNT PELVIC CORT S-TAP 3.5 X 70MM 204.670,101
DRAIN ROUND 19FR BARD W OUT TR OCAR 0070230,18
STEM ECHO BI-METRIC 11MM X 135MM 192011,"5,648"
"BALLOON PTA ADMIRAL INPACT OTW 0.035"" 5MMX80MMX130 ADM05008013P","3,126"
SCREW STRY TI T2 LCK FT 5 X 52MM 1896-5052S,546
GRAFT GRAFTON PLUS PASTE 1CC  T45001,540
PIN FIXATION IBALANCE HTO  AR-13422,723
ENOXAPARIN 10 MG PER 0.1 ML INJECTION ,9
HYDROMORPHONE  PF 1 MG/ML SOLUTION ,24
BALLOON COR RX 3.75 X 20MM NC EMERGE H7493926720370,435
SUTURE VICRYL 0 27IN TN JTNOG,153
SUTURE VICRYL 2-0 COATED 8-18IN TP J775D,30
GUIDEWIRE NITREX .018/180  N181806,292
IMPLANT CAPSTONE 22 X 8 2990822,"8,694"
SUTURE VICRYL 2-0 27IN CT-1  J259H,31
I&D BARTHOLIN GLAND ABSCESS,217
DEVICE EMBOLIC PROTECTION SPID ER FX 4MM SPD2-US-040-320,"3,055"
COIL POD PACKING J SOFT 45CM  RBYPODJ45,"3,053"
