ARSENIC - REF,150
WIRE K WIRE SYNT 1.25MM W  TRO CAR POINT 150MM 292.12,34
BARRIER TC7 ABS ADH INTERCEED3X4 4350,754
STEM FEMORAL CORAIL NON COLLAR SZ 10 3L92510,"4,700"
TUBE SET AIRSEAL 3 LUMEN FILTE RED IFS ASM-EVAC1,285
CATHETER DRAINAGE ULTRATHANE 5S 8.5FR 18GA 25CM .038IN G09705,291
STAPLER ENDOPATH PROXIMATE STANDARD BLUE 60MM TX60B,535
ROD ZIMM VITALITY TI CURVED 5.5 X 45MM 0702015006,688
GENTAMICIN (PRESERVATIVE FREE) 10 MG/ML SOLUTION ,27
PLATE SYNT 2.7/3.5MM LCP LAT D IS FIB 6H LT 112MM 02.112.143,"1,349"
WIRE METRO DIRECT 260CM .35  G31914,403
MRSA BY AMPLIF NA,52
SCREW PASS TULIP ILIAC 10.5  X70 B22020570,"1,500"
PACK ESSENTIA GYN MINOR-SURGI  SMACNGMEHA,166
PACK HEAD NECK CUSTOM  SEN32HNIDH,92
SUTURE VICRYL 3-0 DYD 27IN SH- 1 J311H,31
ASSAY OF BLOOD LIPOPROTEIN,73
BENZOCAINE 20 % LIQUID 12 ML BOTTLE ,29
APPLY LONG ARM CAST,374
LEAD NAV2 QUAD X4 ACUITY  4674,"5,119"
SYRINGE ENDO 60ML INTEGRATED INFLATION KIT M00550601,150
SCREW PARAGON R3CON NONLOCKING 2.7 X18MM P50-453-2718,360
COAGULATOR SUCTION 12FR 6IN  E3305,37
PLATE KLS TRAUMA LO ORBITAL 12 HOLE .70MM 2.0 50-405-12-09,408
STENT SYNERGY MR 3.50MM X 8MM  H7493926008350,"3,290"
EPINEPHRINE 1 MG/ML VIAL SOLUTION 30 ML VIAL ,16
GUIDEWIRE VERSACORE MOD J 260CM 1012068-09,309
REAMER HEAD SYNT RIA MEDULLARY12.5MM STRL 352.251S,743
CAP END LOCKING 0 MM ANKLE  99-T770000,745
SCREW ART 3.0 X 16MM LOCKING CORTICAL AR-8933V-16,420
INSERT SIGMA TIBIAL FIXED BEAR ING CRVD PLUS SZ 2 X 10MM 97-0431,"1,000"
GUIDEWIRE MARVEL 190CM  H749393011902,300
RIFABUTIN 150 MG CAPSULE ,28
SCREW SYNT DUAL CORE LCK TI S- TAP FT STRDRV T25 5 X 65MM 04.015.555,574
SCREW SYNT SCHANZ SHORT THREADBLUNTED TROCAR POINT 4.5 X 200 294.76,309
TAPE SUTURE 1.3MM SUTURE W/NEEDLE AR-7500,123
BUR 3MM ROUND DIAMOND  5820-12-30,958
NEEDLE ARTERIAL 18G X 7.0CM THIN WALL 2 PART 195318,16
CATHETER DRAINAGE 12F X 25CM  D11012025S,212
KIT OSTOMY BAG DRAINABLE  19006,25
BENZOYL PEROXIDE 5 % GEL 60 G TUBE ,70
SUTURE V-LOC 90 3-0 DYD 6IN CV-23 VLOCM0804,106
OR LEVEL 3 URGENT/EMERGENT CLASS A/B,"1,688"
BALLOON EUPHORA RX 2.5X20MM  EUP2520X,435
BIT DRILL 4MM  2200-09-0040,435
KIT MINI ACCESS 5FR X 10CM MAK  MAK501N-E/A,105
BX BREAST 1ST LESION US IMAG,"1,551"
TUBING FITTING PLASTIC ONE WAY DUCT9.5-30-9-FM G00052,26
PLUG VASCULAR 7 X 12.5 MM X 125CM AMPLATZER 4 9-AVP038-007,"1,664"
CATHETER VISIONS PV .014R RX  014R,"1,880"
SCREW SYNT CORT S-TAP FT 3.5 X 28MM 204.828,80
BETAXOLOL 0.25 % SUSPENSION 10 ML BOTTLE ,943
SCREW G7 ACETABULAR 6.5MM X 35 MM 010001000,158
PLATE STERNALOCK BLU SQUARE 4H 73-2622,853
GATIFLOXACIN 0.5 % SOLUTION 2.5 ML BOTTLE ,412
SET URETERAL DILATOR  G17310,524
PACK ESSENTIA LAPAROSCOPY LITH O SURGI SMACNLLEH1,236
PIPERACILLIN-TAZOBACTAM 2.25 (2-0.25) G RECON SOLN ,31
GRAFT CHIP BONE CANCELLOUS 30CC 1.7-10MM FRZE DRIED 3-6MM T00040,951
BEARING TIB BIO OXFORD LT MED 6MM 159550,"1,620"
STENT INNOVA 6MM X 60MM X 130C M H74939293066030,"1,378"
CLONIDINE 0.3 MG/24HR PATCH WEEKLY ,118
KIT BRIDLE NASAL TUBE 8F RETAINING SYS WHITE 4-4108,302
HOLDER CATHETER TUBE ADHESIVE LARGE ADULT 5445-3,7
CATHETER BALLOON 26FR OCCLUDER LTX M0062201080,589
PLATE SYNT LCP DIA-META VOLAR DIST RAD 5H LT 02.110.105,"3,642"
PML/RARALPHA - REF,733
GRAFT ILIAC BRANCH IBC 23X10X10 CEB231010A,"24,076"
SINCALIDE 5 MCG RECON SOLN ,406
SCREW SYNT CANN S-DRILL 6.5 X 90MM 16MM THREAD 208.413,727
SUTURE CHROMIC GUT 3-0 27IN CP 832H,31
BALLOON RX P 5.0 X 40MM X 135C X.018 STERLING MONORAIL H74939031504010,962
CLOSED RX DIST FIBULA FX,348
"US MUSCOSKELETAL LIMITED JOINT, TC",121
STENT URETERAL STENT SET UNIVE RSA 6FR X 26CM G49906,254
PLATE SM FRAG LOCKING HF Y 131217103,"1,213"
HEAD HUM 19MM 50MM SHLDR ANATOMIC RESTOR VARIABLE ADJUSTMENT AR-9150-19P,"3,496"
XRAY SINUSES LESS THAN 3 VWS,218
SUTURE SILK 7 0 TG 140 8  7733G,33
US DOPPLER LW EXT ART TC,633
BLADE SAW 25 X 1.27 X 100 MM 6125-127-100,190
CATHETER EMBOLIZATION GLIDE SIM2-TIP 4FR .038INX100CM CG402,212
IMMUNE GLOBULIN (HUMAN) 5 GM/50ML SOLUTION ,21
SODIUM BICARBONATE 8.4 % SOLUTION 50 ML SYRINGE ,20
GUIDEWIRE GLIDEWIRE TAPER .038 X 150CM LONG ANG GR3807,70
EVACUATOR 400CC 3 SPRING W/1/8IN PVC DRAIN TROCAR Y CONN V0043610,30
CATHETER SKATER 16FR X 25CM  756516025,303
DIHYDROERGOTAMINE 1 MG/ML SOLUTION 1 ML AMPULE ,659
COLISTIMETHATE 150 MG RECON SOLN ,181
REMOVE IMPACTED EAR WAX,77
SUTURE STRATAFIX SPIRAL PGA-PCL 2-0 14 X 14CM CP-2 SXMD2B414,61
SET RADIATION THERAPY FIELD,"4,550"
SCREW KLS LOCKING 2.3 X 11MM 25-883-11-91,361
GUIDE NEEDLE SITE RITE 18GA KIT 9001C0212 9001C0212,76
HYDROCORTISONE 0.5 % OINTMENT 28.35 G TUBE ,22
PULM FUNCTION TEST BY GAS,234
TOURNIQUET MEDIUM ORANGE TOURNI-COT TCM-2020,12
NAIL T2 TIBIAL STD 12X330MM 1822-1233S,"3,097"
IMPLANT SYSTEM BIO-COMP ACHILLES MID-SUB AR-8929BC-CP,"1,950"
ROD REAMING SYNT 2.5MM W/ BALL TIP 351.708S,306
SUBSTITUTE BONE GRAFT PROGENIX PLUS 2.5CC 006002,833
NITROFURANTOIN 25 MG/5ML SUSPENSION ,101
DRAIN ROUND 19FR BARD W OUT TR OCAR 0070230,18
SET PERFUSION MULTIPLE FEMALE LUER INLET 15IN 14007,97
"COMPLIMENT, AG EA - REF",117
BALLOON OTW P 6.0X 100X 135CM X.035 MUSTANG H74939171061010,630
KIT NEURO VENTRICAL  INS-5HND,830
SUTURE ETHIBOND 2-0 DYD 10-30IN SH-2 PXX82,348
FLUTICASONE 110 MCG/ACT AEROSOL 12 G INHALER ,195
BIT DRILL 1 16 1.5MM  48-0130,88
SCREW SYNT CANN S-DRILL 7.3 X 100MM 32MM THREAD 209.900,727
AMINOPHYLLINE 25 MG/ML SOLUTION 10 ML VIAL ,72
CATHETER URETH 20FR 35CML 5ML FOLEY IC RADIOPAQUE 0196SI20,753
CLOSED RX C-MC DISLOC,180
CATHETER HEMODIALYSIS,625
SCREW SYNT CORT TI S-TAP 2.7 X 20MM 402.820,185
INSERT OCTOBASE 28707,179
CATHETER BALLOON INPACT ADMIRA 6MM X 150MM X 130CM ADM06015013P,"3,831"
"DRAIN FINGER ABSCESS,SIMPLE",252
FLUOROSCOPY SUP & TC,700
METHADONE 10 MG/ML SOLUTION 20 ML VIAL ,65
DEVICE INTERBODY FUSION 13MM X 22MM X 12 DEGREE 4011322,"7,050"
RELOAD STAPLER LINEAR PROXIMATE VASCULAR 30MM XR30V,228
GUIDEWIRE HALO 360 COATED  GW-002B,436
AIRWAY CHARGE,17
COMPONENT #7 CEMENTED LEFT TRIATHLON CR FEMORAL 5510-F-701,"8,515"
SCREW SYNT TI MATRIX S-TAP 1.85 X 8MM (PK/1) 04.511.208.01,140
"PROTEIN S, FREE - REF",199
LUNG VENTILAT&PERFUS IMAGING,630
STENT URETERAL 7X26CM G49914,522
SUTURE SILK 4 0 BRAIDED 12 IN C 3 735G,13
CATHETER THREADER MICRODILIATI ON OTW 1.2 X 12MM H7493927012120,900
CEFOXITIN IN D2.2W 2 G / 50 ML 2-2.2 GM-% RECON SOLN ,63
"FLUZONE VACCINE, IM  .5ML",90
SCREW SYNT HEADLESS COMPRESSIO N ST 2.4 X34MM 02.226.234,697
SCREW BIO CORT DVR-A 3.5 X 14MM CS14000,259
COMPONENT NEXGEN LPS-FLEX FIXE D NSM ART SURF EF 5-6 12MM 00596404012,"1,600"
CATHETER ZMED 26 X 2  611821,"1,541"
CATHETER DRAINAGE 12FR 45CM,311
LINER POLYETHYLENE ALTRX ACETABLAR NEUTRAL 36MM X 52 1221-36-052,"1,800"
BIT DRILL SYNT 1.5MM STRYKER COUPLING 310.143,244
GLUCOSE BLOOD TEST,30
VALPROATE 100 MG/ML SOLUTION 5 ML VIAL ,33
ROD SYNT CARBON FIBER 3 X 60MM  395.109,113
DRESSING FOAM 6X6IN MEPILEX BORDER 295400,20
PACK ESSENTIA MAJ LAPAROTOMY S SURGI SBACNMAEHB,186
SUTURE SILK 4-0 BRAIDED 18IN TF-4 N272H,8
SCREW SYNT CORT 2.7 X 14MM 202.014,359
PEG BIO FULLY THREADED 2.5X30MM FP30,286
"VISUAL FIELD EXAM, UNILATERAL/BILATERAL, WITH INTERPRETATION AND REPORT; EXTENDED EXAM, TECH",119
PLATE SYNT 3.5MM LCP PROX TIB 6H 107MM LT 239.937,"3,442"
SYRINGE ANGIO 150ML QUICK FILL MEDRAD 150-FT-Q,21
REF ENZYME TREATMENT - REF,248
SUTURE ETHIBOND #5 DYD 4-30IN V-40 MB46G,103
FENTANYL 100 MCG/HR PATCH 72 HOUR ,38
LAMOTRIGINE XR 100 MG TABLET EXTENDED RELEASE 24 HOUR ,22
SODIUM HYPOCHLORITE 0.25 % SOLUTION 473 ML BOTTLE ,52
AMPICILLIN 500 MG RECON SOLN ,24
SCREW LCK 2.0MMX8MM FT  ANGLED 330-2008,555
HEALON 10MG .85ML  HEALON.85,186
SCREW SYNT LCK TI STRDRV T25 5 X 70MM 04.005.560,588
STENT EXPRESS LD 10MM X 37MM/ 75CM BILIARY H74938046104070,"2,612"
SCREW SM LAG 4.0MM X 34MM  102-40034,"1,536"
"BALLOON PTA ADMIRAL INPACT OTW 0.035"" 4MMX120MMX130 ADM04012013P","3,478"
IODINE-125 SEEDS ,37
CATHETER ANGIOGRAPHIC 5FR DIAGNOSTIC CATHETER FL4.0 H74908526222,167
HEAD BIOLOX DELT CERAMIC FEMOR AL 36 0 TAPER 12/14 00877503602,"6,674"
DIGOXIN 0.25 MG/ML SOLUTION ,29
SET INTRODUCER ARROW-FLEX 8FR X 24CM SHEATH PERCUTAN CL-07824,184
CATHETER VISTA BRITE TIP .070 IMA GUIDECATH 670-190-00,244
STENT SYNERGY MR 2.50MM X 8MM  H7493926008250,"3,290"
SPACER INTERBODY DISCOVERY AUR ORA 14 X 16 X 9MM X 5DEG 105-010-509,"3,055"
COMPONENT FEMUR LEFT 72.5 MMPS VANGUARD BIOMET 183133,"6,067"
SUTURE PROLENE 4-0 18IN PS-4 8603G,15
TRAY FOLEY 16FR-5ML SILICONE URIMETER A303416A,107
IRRIGATOR ENDOWRIST ONE SUCTION IRRIGATOR 410299,660
BIT DRILL TWIST 1.5X50X7MM STOP W/NOTCH SINGLE USE 25-449-07,397
ESTRADIOL 0.05 MG/24HR PATCH TWICE WEEKLY ,48
CATHETER EP DF THERMOCOOL STSF BI-DIRECTIONAL D134805,"9,320"
"SUMP PERICARDIAL INTRA PERFORATED POOL TIP 15"" 12010",48
CATHETER THORACIC 36FR ANGLEDPVC 8136,43
BALLOON COR OTW 1.2 X 12MM EMERGE H7493919112120,488
SUTURE VICRYL 0 54IN REEL  J287G,75
CAUTERY TIP NDL EZ  0013M,22
SCREW MEDT 7.5 X 50MM VOYAGER 55850017550,"1,786"
SUTURE ETHIBOND 0 DYD 30IN SH X834H,8
ABLATOR NON ASPIRATING RF HOOK PROBE APOLLO AR-9825,472
SUTURE STRATAFIX SPIRAL PGA-PCL 3-0 30 X 30CM FS-1 SXMD2B410,71
GUIDEWIRE ASAHI CONFIANZA 300C M 14943-01,423
BALLOON OTW P 4.0X 120X 135C M X.035 EVERCROSS AB35W04120135,327
GUIDEWIRE K-WIRE DEPTH GUIDE .054 ACUMED WS-1406-ST,42
STENT EXPRESS LD 9MM X 37MM/ 135CM BILIARY H74938047940130,"2,612"
SUTURE VICRYL 0 DYD 36IN CT-1  J346H,31
HLASC-HLA CLASS I ANTIBODY SCREEN - REF,133
SCREW STRY GAP PLATE 6.5 X 20MM 2080-0020,404
PACK TFN SOP5BHFSME,319
SCREW SYNT VA LCK STRDRV 2.4 X X 12MM 02.210.112,399
NAIL SYNT TI ELASTIC 3 X 440MM 475.930,846
VALVE HEART 27MM AR WR MASTERS SERIES 27VAVGJ-515,"11,750"
"DEXTRAN 70, GLYCERIN, HYPROMELLOSE 0.1-0.2-0.3 % SOLUTION 15 ML BOTTLE ",35
HOOK SPINAL 5.5 6.0 WIDE BLADE LARGE SOLERA 5541114,"2,980"
LEVETIRACETAM ER 750 MG TABLET EXTENDED RELEASE 24 HOUR ,6
"PIN BALLS 3/32"" JURGAN W SERIES W332",22
BALLOON OTW P 12.0X 40X 80CM X.035 EVERCROSS AB35W12040080,552
SCREW SYNT CONICAL S-TAP PT 3.5 X 80MM 212.428,415
DOPAMINE 1600 MCG/ML IN DEXTROSE 5% 250 ML PREMIX 1600 MCG/ML SOLUTION ,7
PLUG VASCULAR 1.5-3.0 DIA  MVP-3Q,"3,514"
DILATOR COONS 20FR 20CM,188
COMPONENT FEM BIO OXFORD MEDIU M TWIN-PEGGED CEMENTED 161469,"5,358"
LAB PLATELET COUNT,54
"REVISE AV FISTULA,W/O THROMBECTOMY","4,861"
CUSTOM SHOULDER-ELBOW-WRIST-HAND-FINGER ORTHOTIC SHOULDER CAP W/O JOINTS,"1,932"
CALAMINE 8-8 % LOTION ,13
GUIDEWIRE GLIDEWIRE .035X250CM STD ANGLETIP GR3509,167
SCREW STANDARD 3MM X14MM ANCHORAGE PLSS3014,345
BALLOON RX COR 4.0 X 10MM FLEXOME CUTTING H749CBM3400100,"1,600"
TRAP FINGER PEDI  R-30522-9-A1,71
CATHETER CORONARY 6F PIG 155 110CM IMPULSE H74916599422,39
SCREW SYNT CANN S-DRILL 7.3 X 150MM 32MM THREAD 209.950,727
SUTURE VICRYL 2-0 36IN CT-1 J945H,9
HYDROCORTISONE SODIUM SUCCINATE 100 MG RECON SOLN ,7
COMPONENT FEM CR RETAINING SZ 6 LEFT CEMENTED ATTUNE 1504-00-106,"3,525"
SHELL ACETABULAR STO TRIDENT HIP PSL HA 50MM SIZE E 542-11-50E,"4,633"
INSERT ARTICULAR LT SZ 3-4 12MM JOURNEY II 74027244,"1,200"
SCREW ARTH CORTEX LOW PROFILE 3.5 X 22MM AR-8835-22,123
BACITRACIN 500 UNIT/GM OINTMENT 28 G TUBE ,17
"PLASMA FRACTIONS, EA PTT - REF",92
BIT DRILL CANNULATED 4.0MM AR-8737-11,525
STENT PROMUS PREMIER MR 2.50 MM X 16M H7493952816250,"2,820"
SCREW SYNT TI MATRIXMANDIBLE S-TAP 2.4 X 12MM 04.503.442.01,340
"BX OF KIDNEY,PERCUTANEOUS(T)","1,926"
PROTEIN ELP,120
METHYL SALICYLATE-MENTHOL OINTMENT 28 G TUBE ,10
SCREW ART TI LOW PROFILE LCK 4.5 X 38MM AR-8545L-38,585
NEEDLE ENDO ULTRASOUND 19G ECHO-19 G31520,600
BIT DRILL SYNT 2.4MM STRYKER J-LATCH 75MM 310.572,513
SPHERE GLENOSPHERE REVERSE TOT AL SHOULD 40MM DIA 00434904011,"2,762"
SUTURE PROLENE 4-0 DYD 18IN FS-2 8683G,31
ADO-TRASTUZUMAB EMTANSINE 160 MG RECON SOLN 1 EACH VIAL ,21
"COLD AGGLUTININ, TITER - REF",60
SCREW SYNT TI CRANIAL S-DRILLPLUSDRIVE 1.6 X 4MM 400.834,284
CATHETER INDIGO 8 TORQ TIP,"7,027"
STEM COMP PRIMARY 16MM X 83 LGMINI 113636,"5,866"
SWITCH FLOW CONTROL 1 WAY STOPCOCK 1200 PSI U1SHC,15
SCREW SYNT HEADLESS COMPRESSIO LONG THREAD 3.0MM X40MM 02.226.140,774
ROD SYNT CARBON FIBER 11 X 650MM 394.92,709
"BUPIVACAINE 0.0625 %, FENTANYL 5 MCG/ML IN SODIUM CHLORIDE 0.9% 1.25-0.0625-0.9 MG/250ML-% SOLUTION ",85
NAIL T2 TIBIAL STD 11X330MM 1822-1133S,"3,143"
HANDPIECE THUNDERBEAT VESSEL SEAL 5MM X 10CM TB-0510IC,"1,013"
CLINDAMYCIN IN NS 900 MG/50 ML 900-0.9 MG/50ML-% SOLUTION ,31
DEVICE INFLATION ACCLARENT SE SEID,243
BLADE TPS SH/NARRO  2296-3-103,167
GLIDESHEATH SLENDER SS KIT 0.021 GW 6 FR 10CM RM*RS6F10PA,193
NEEDLE SPINAL 20G X 6 IN TUOHY 183A28,42
PROCAINAMIDE METABOLITES - REF,59
CATHETER GUIDING SIM1 5FR 1.70 MM SIDEWINDER CG510,212
BUR BALL 2.5MM T12MH25,381
NEEDLE BIOPSY 11G X 6IN BONEMARROW T-HANDLE JAMSHIDI TJC6011,119
TUBING DOLPHIN ACMI DOL-TUB,324
METHYLENE BLUE 1 % SOLUTION 1 ML VIAL ,6
TISSUE HUMAN GRAFIX CORE 2X3CM OSIRIS PS12023,431
NEBIVOLOL HCL 10 MG TABLET ,11
BUR ART ROUND SJ 8 3.0MM FLUTE  AR-7300RBE,149
METOCLOPRAMIDE 5 MG/ML SOLUTION 2 ML SYRINGE ,31
PLATE SYNT 2.4MM VA-LCP 2-COL VOL DIST RAD 6H HD 3H SHAFT LT 02.111.631,"2,040"
"SUTURE EYELID WOUND,FULL THICK","2,172"
"TOTE LAP APPY/GEBUR, JOSHUA  EFLA3517","2,454"
TRAY HUMERAL REVERSE SHOUL DER 44MM+10MM 115378,"3,208"
VALVE AORTIC CARPENTIER EDWARDS 2700 23MM 270023MM,"18,330"
BIT DRILL 3.8MM X 25MM 2366-84-000,351
SUTURE SILK 0 30IN SH  K834H,31
PACK ESSENTIA LAPAROSCOPY LITH O SURGI SMACNLLEHA,236
"PIN STEINMAN TROCAR PT 5/64"" KM168-19-56",12
CATHETER SIZING OMNI FLUSH CATHETER H787137097035,628
LIDOCAINE 3.5 % GEL ,7
KIT PATIENT TRIAL SC-6500-62,163
BALLOON OTW P 5.0X 200X 135CM X.035 MUSTANG H74939171052010,750
SLING ARM BLACK FOAM STRAP XS,17
ELECTRODE ROLLERBALL CUSTOM  G46237,208
BEARING TIBIAL BIO PS PLUS 10X 79/ 83 MM VANGUARD 183760,"4,249"
BUTAMBEN-TETRACAINE-BENZOCAINE 2-2-14 % AEROSOL 5 G BOTTLE ,231
HOOK TP MEDIUM 5541343,"2,743"
BACITRACIN ZINC 500 UNIT/GM OINTMENT 28.35 G TUBE ,22
SCREW SYNT CORT S-TAP STRDRV T8 2.4 X 30MM 201.780,178
STAPLER LINEAR RELOADABLE VASCULAR WHITE 30X2.5MM TX30V,387
SCREW ART TI LOW PROFILE PT 4.5MM X 50MM AR-9045-50PT,"2,670"
MEROPENEM 1 G RECON SOLN ,8
MORPHINE PF 10 MG/ML SOLUTION 1 ML CARTRIDGE ,12
IRRIGATION OF IMPLANTED VENOUS ACCESS DEVICE FOR DRUG DELIVERY SYSTEMS,82
INSERT TUNNEL CV CATHETER WITHOUT PUMP/PORT>5 YEARS,"3,502"
PLATE SYNT 4.5MM CRVD CONDYLAR 10H RT 02.124.410,"4,300"
IMPLANT SACROILIAC JOINT 12.5MM X 60MM SIMMETRY 10-PL12560-01,"8,223"
TRAY INTRO PERC TRACH CIAGLIABLUE RHINO G12513,839
SHEATH 6FR PRELUDE PRO PRO-6F-11-035,37
HEAD GLOBAL UNITE 52X18 ECC 1100-52-610,"3,995"
BALLOON OTW P 4.0X 100X 135CM X.035 MUSTANG H74939171041010,750
CHLOROPROCAINE (PF) 2 % 2 % SOLUTION ,30
FOSPHENYTOIN 500 MG PE/10ML SOLUTION ,32
SCREW OSTE FUSION 2.4MM X 24MM 334-2424,"1,080"
STEM SHOULDER 15 X 83 MM 113635,"3,351"
PATCH SURGICAL EVARREST FIBRIN 4X2IN SEALANT EVT5024,"1,550"
PLATE TI MATRIX PRE BENT MAXIL LARY  10MM ADVMNT/0.8MM THK/R 04.511.390,"1,052"
SERTRALINE 20 MG/ML CONC ,13
CATHETER EMBOLECTOMY SYNTEL LATEXFREE A4F02,230
CATHETER BALLOON 3 X 20 X 143 CM OTW COYOTE ES H74939134302010,591
"POTASSIUM; SERUM, PLASMA OR WHOLE BLOOD",49
BALLOON RX COR 3.5 X 12MM NC QANTUM APEX H7493912412350,465
DEVICE FIXATION GUIDE CONT COMPRESSION SPEED SHIFT SG-1,175
PLATE BONE ARCHON 58MM 3-LEVEL 8787358,"2,491"
CATHETER HEMOSTAR XK 16FR 19CM  5883693,825
LANTHANUM CARBONATE 500 MG CHEW TAB ,18
PLATE ZIMM POST 8MM MIS FUS ION STD 6211-0008-003,"9,635"
SYSTEM EVAC SMOKE LAPAROSCOPIC PLUMEPORT PP001CS,53
SCREW SYNT CORT S-TAP 2.7 X 32MM 202.832,119
CATHETER URETH 18FR 35CML 5ML FOLEY IC RADIOPAQUE 196SI18,79
ADVAIR DISKUS 250-50 MCG/DOSE AEROSOL POWDER BREATH ACTIVATED 14 EACH DISP PACK ,116
CUSTOM WRIST-HAND-FINGER ORTHOTIC ELECTRIC EXTERNAL POWER,"3,881"
SPACER ASR LORDOTIC CORTICAL CANC BLOCK 6 X14 X11MM 345641,"2,703"
CLIP INTERNAL SYMMETRY VESOLOC K LARGE 61114V,88
MRI BRAIN WO CONTRAST TC,"2,400"
ASSEMBLY DRAINAGE W/ 700ML BAG 120ML CHAMBER 46422,539
BALLOON BILIARY DILATION FUSION TITAN 6MM X 4CM G49220,636
VALVE TISSUE MITRAL 33MM E100-33M-00,"12,925"
ROD REAMING SYNT 2.5MM W/BALLT IP AND EXTENSION 950MM STRL 351.707S,346
"XPOSE FOR ENDOPROSTH FEMORL ART, GROIN INCIS","1,274"
ENOXAPARIN 80 MG/0.8ML SOLUTION ,8
"LIDOCAINE 1% -EPINEPHRINE 1:100,000 1 %-1:100000 SOLUTION 50 ML VIAL ",40
CATHETER POWERPICC 4 FR X 135C,318
CEMENT BONE SIMPLEX HV GENTAMICIN 6195-1-001,570
COMPONENT VANGUARD CR FEMORAL 70MM LT 183032,"5,623"
SUTURE TIGERWIRE #2 DYD 38IN  AR-7203,91
SPLINT SCOTCHCAST ONE STEP 5IN X 30IN WHITE 76530,54
TIB/PER REVASC W/TLA,"12,088"
CT NECK SPINE W/DYE,"1,542"
GUIDEWIRE VASCULAR .035/260CM BENTSON GUIDE 10/BX G01063,82
PACK TOTAL SHOULDER SOP5BTSSMD,339
SHEATH PINNACLE 8FRX25CM W/ NO WIRE RSS806,61
"DRESSING TEGADERM 5.5 X 7"" 3MTRANSPARENT 9548HP",7
SUTURE ETHIBOND 0 DYD 8-18 IN CT-2 CX27D,30
HEAD FEM ARTICULEZE HIP BALL 32 +5 1365-22-000,"1,125"
SUTURE PDS II #1 DYD 36IN CTXB ZB371,31
STENT URETERAL 7X24CM  G49913,254
LEAD BIPOLAR PACING WIRES 6495F,245
RESTRICTOR CEMENT PROS HIP DPO BIPOLAR SIZE 4 5460-16-000,572
BASKET STONE RETRIEVAL 0 T IP NITINOL 1.9 X120CM 390-105,737
BRACE KNEE T-SCOPE POST-OP XL 08815,298
"US, PREG. UTERUS, FETAL/MAT. EVAL., 1ST TRIM. (14 WKS 0 DYS), TRANSABD; EACH ADD'L GEST., TECH",364
SYRINGE MICROSPHERE 500UM 2ML  15020-S1,525
SCREW WRIGHT LOCKING 2.7X18MM  58802718,748
SUTURE VICRYL SZ 2-0 36IN CT J357H,10
ROOM RATE BURN ISO,"1,421"
ELECTRODE BALL DISP 3MM  E1563,57
STENT VIABAHN HEPARIN 7MM X 5C M VBHR070502A,"6,691"
CATHETER ACUITY PRO VENTAK PRX3 8105,"1,002"
BALLOON OTW P 4.0X 40X 135CM,630
SCREW ART TI VAL LOW PROF 2.4 X 16MM AR-8724V-16,420
CATHETER MICRO 150CM EXCELSIOR SL-10 168189,"1,778"
BALLOON ESOPHAGEAL DILATION HE RCULES 12 13.5 15MM G31926,504
NEEDLE SPINAL 25G X 4-3/4IN QUINCKE,21
BLADE 60MM TRUNCATED EXPLANT 00705306010,"2,468"
ELECTRODE CAUTERY 6IN COATED NEEDLE INSULATED 88-000M10C,18
"REP,EYELID,NOSE,EAR,LIP+5CM",419
GAS LINE FILTER,42
ROD REAMING SYNT 2.5MM W/ BALL TIP 950MM STRL 351.706S,346
SUTURE STRATAFIX SPIRAL PDO #1 36 X 36CM MO-4 SXPD2B400,76
CATHETER ANGIO VISCERAL COBRA,88
SCREW SYNT CANN S-DRILL 6.5 X60MM FULL THREAD 208.468,573
CATHETER DRAINAGE FLEXIMA APDL REG 6.3FR X 25CM M001271330,245
SCREW ART BIOCOMPOSITE TENODESIS 7 X 23MM AR-1570BC,788
CLAMP BIOVER MICROVASCULAR 1 CLIP 1-2MM 60G POWER TKM-1,123
RETROGRADE UROGRAPHY TC,685
PROBE HEMOSTATIC ERASER TIP BIPOLAR 18G 221250,76
SCREW OSTE 2.4MM X 10MM FULL THREAD 331-2410,309
HEAD FEM 36 MM MINUS 6 MMMODCOCR BIOMET 11-363660,"1,346"
SUTURE PROLENE 7-0 DYD 30IN BV -1 M8703,143
SCREW HA COATED MULTI AXIAL 5.5 X 45MM 55740105545,"2,387"
"INJECT CORPORA CAVERN,PHARM AGNT",294
"MASK CIRCUIT, SMALL ADULT",26
GRAFT TRUNK IPSILATERAL 35X14.5 X14 RLT351414,"24,076"
AZELAIC ACID 15 % GEL 50 G TUBE ,"1,102"
FAMOTIDINE 20 MG/2ML SOLUTION 2 ML VIAL ,7
SCREW BONE HDLS CMPN 14X3.0 NS 110018450,708
BALLOON OTW P 5.0X 100X135CM X.018 STERLING H74939032501010,"1,137"
CATHETER GUIDING 6FR FL 4 MACH 1 GUIDE H74934356070,168
CARRIER DERMA II EXP RATIO 3:1 00219501300,62
DRESSING DERMABOND PRINEO 22CM CLR222US,227
DEVICE INTERBODY FUSION 11MM X 22MM X 6 DEGREE 4001122,"7,050"
HPV 9-VALENT RECOMB VACCINE SUSPENSION ,427
BACLOFEN 50 MCG/ML SOLUTION PREFILLED SYRINGE ,302
"SPECIFIC GRAVITY, BODY FLUID - REF",27
HYDROCORTISONE 2.5 % OINTMENT 28.35 G TUBE ,22
SUTURE VICRYL 3-0 27IN FSL J588H,31
COMPONENT M2A-MAGNUM PF CUP 54X48MM US157854,"5,192"
GUIDEWIRE GLIDEWIRE .035X180,224
