CEFAZOLIN (ANCEF) 1 GRAM IN 0.9 % SODIUM CHLORIDE 10 ML ,20
SCREW SYNT LCK TI STRDRV T25 5 X 60MM 04.005.550,588
BLADE 60MM FULL EXPLANT 00705306020,"2,468"
SCREW SYNT VA LCK S-TAP STRDRV T8 2.7 X 48MM 02.211.048,414
KIT HTR IMPLANT SYSTEM 8MM  220-08-004,"1,090"
CATHETER RUNWAY 6F LEFTBU3.75  H749389697150,158
DEXTROSE 5% 5% SOLUTION ,20
HEAD GLOBAL UNITE STANDARD HUMERAL SZ 48MM X 18MM 1100-48-510,"3,995"
PLATE 57MM ANTERIOR CERVICAL LEVEL 3 ZEVO 3003057,"3,025"
SCREW SYNT CORT S-TAP STRDRV T8 2.4 X 20MM 201.770,178
"ELECTROPHORESIS, NOS - REF",117
PASSY MUIR SPEAKING VALVE,189
BLADE MAKO STRY NARROW (TKA) 116171,550
COIL 400 RUBY COMPLEX SOFT 3 M,"3,267"
BUPIVACAINE 0.5% & LIDOCAINE 2% EQUAL PARTS 20 ML SYRINGE ,105
PLATE MEDT ZEVO ANTERIOR CERVICAL PLATE 73MM 3004073,"3,024"
CATHETER GUIDING 50CM/45CM CS- MP ACUITY PRO 8113,"1,002"
SUTURE VICRYL SZ 2-0 36IN CT J357H,10
NEEDLE PORT ACCESS HUBER 20GA X 1IN W/ Y-INJECTION LH-0032YN,20
SIZER 410FF FULL HEIGHT FULL PROJECTION 740CC MSZFF740,625
HIAA - REF,125
GUIDEWIRE HORNET 10 300CM  H749393043002,420
DEVICE RETRIEVAL ROTH NET 2.5MM X 230 CM 00711052,312
SCREW BIO CORT LOW PROF 3.5 X24MM 131218024,245
GUIDEWIRE RUNTHROUGH NS 300CM  25-1013,309
CATHETER .035 DIGITAL 8.2 FR IV US PV VISIONS 88901,"2,115"
BLADE MYRINGOTOMY ARROW-TIP  70130781,45
STENT ONYX RX 3.0 X 18  RONYX30018UX,"1,850"
SCREW JNJ DXTEND NON-LCK 4.5 X 18MM 1307-70-018,562
INTRODUCER SAFESHEATH II 6FR W /SIDE PORT 7460,163
BIT DRILL SYNT 5MM LARGE QC 300MM 310.63,"1,025"
SUTURE SILK 3-0 DYD 30IN RB-1  K872H,6
BRACE FOREARM TITAN W/THUMB RT HW-459-R,126
SUTURE ENDO STITCH W/ POLYSORB 0 48IN ES-9 170052,210
SCREW SYNT CANN SHORT THREAD 4 X 72MM 207.672,600
WIRE K-WIRE STANDARD TIP 0.9MM X 152MM KWIR-STD-09152,84
PLATE ART LAPIDUS LONG  AR-8941L,"1,858"
ROD ATTACHMENT SYNT FOR LARGE MULTI-PIN CLAMP 390.003,"1,042"
DRESSING NASAL MEROCEL 470401,120
BALLOON REPLACEMENT ANOREC TAL400 CC MSS-2599,75
GUIDEWIRE BALL TIP 3 X 1000M 1806-0085S,576
SCREW BONE 2.0MM FT 12MM OSTEOMED 331-2012,280
GLUCOSE TOLERANCE TEST (GTT),127
PACK CORNEA ALCON 2016  AS74401-09,741
CHLORPROMAZINE 25 MG/ML SOLUTION 1 ML AMPULE ,163
COMPONENT FEM PS #5ENTED 5515-F-501,"4,230"
SUTURE MERSILENE 5-0 18IN S-14 1760G,34
BRONCHOSCOPE FLEXIBLE DISPOSABLE ASCOPE 3 403001000,650
BALLOON RX COR 3.5 X 15MM NC QANTUM APEX H7493912415350,465
"US EXT NON-VASC LIMITED, REALTIME W/ IMG TC",223
BLADE SAW OSCILLATING EXTRA-LONG WIDE 34.5X13 MM 2296033106,136
CATHETER SEPARATOR 5 135 CM  SEP5,"1,590"
CONNECTOR NERVE 3X15MM AXO GUARD AGX315,"3,408"
CENTRALIZER VERSYS DISTAL 10MM  00785901000,393
SCREW SYNT HEADLESS COMPRESSION LT 2.4 X 20MM 02.226.320,697
GUIDE CORONARY 6F JR4 ST VISTA BRITE TIP 670-090-00,244
"CHEMOTHERAPY, IV INFUSION, ADD'L HOUR ",43
REAMER PILOT HEAD 7MM  AR-1452,513
KIT PARACENTESIS LG VOL 8FR X 7-1/2IN (19CM) CATH AK-00376,229
STEM FEMORAL TRI LOCK BPS/W GRIPTION SZ 3 X 101MM 1012-04-030,"5,640"
SCREW SYNT CORT S-TAP STRDRV T15 3.5 X 46MM 02.200.046,89
CENTRALIZER HIP DPO 11.0MM 1376-20-000,271
ADAPTER MINI TAPER TI 6AI 4V COMP SHOULDER SYSTEM 118000,743
PORT POWERPORT 8FR 1708000,"1,153"
SCREW ACUM LCK HEXALOBE 2.7 X20MM 30-0330,342
SCREW SYNT HEADLESS COMPRESSION 16MM THREAD 6.5 X 65MM 02.227.065,"1,126"
APC GENE FULL SEQ - REF,"1,866"
CATHETER DRAINAGE 8F X 25CM  D11008025S,205
BIT DRILL 3.5MM CANNULATED  AR-8956C-35PD,569
SCREW SYNT CORT S-TAP 4.5 X 90 MM 214.890,130
PRECUT CORNEA DSAEK,"4,202"
WIRE K-WIRE SYNT 1.25MM THREADED TIP 100MM 292.600,150
SCREW SYNT CORT S-TAP STRDRV T15 3.5 X 140MM 02.200.140,329
STENT WALLSTENT 12X60MM X 75CM  H965402120,"2,401"
TUBE TRACH UNCUFFED X-LONG 6.0,198
SUTURE SILK 3-0 BRAIDED 8-30IN SH C017D,65
INSERT TIBIAL SIGMA ROTAT PLAT AOX STABILIZED SZ 3 10MM 1961-92-131,"1,800"
DEXTROSE 10% 10 % SOLUTION ,16
CATHETER GLO-TIP 7FR X 240CM SPRAY-TIP G24892,193
SCREW SYNT VA LCK STRDRV 2.4 X X 10MM 02.210.110,399
THROMBOPLASTIN TIME PARTIAL,86
TUBING STRYKEFLOW IRRIGATOR AS SEMBLY AND TUBING 250-070-500,247
ELECTRODE SURGICAL 24FR ROLLER BALL STRL 0504-880-200,297
SIZER BREAST 445CC NATRELLE INSPIRA M MSZ-M445,625
SUTURE ETHILON 5-0 DYD 18IN P-3 698G,32
GUIDEWIRE J ROSEN CRVD HEPARIN COATED .035IN X 180CM X 1.5 G01428,75
DILTIAZEM 125 MG/25ML SOLUTION 10 ML VIAL ,22
SCREW STRY CANC BONE OMNIFIT 6.5 X 35MM 2030-6535-1,413
HEAD FEMORAL CERAMIC 32MM +5 1365-32-320,"4,934"
TROCAR HASSON XL 12X130  C0R50,175
ADULT VENT MGMT INPAT SUBQ DAY,"1,012"
"UP GI ENDOSCOPY,DILATN W GUIDE","1,807"
SCREW SYNT LCK TI STRDRV T25 5 X 32MM 04.005.522,588
PLATE SYNT 95 DEG CONDY 18H 70MM/299MM 237.84,"2,561"
PROBE APC CIRCUMFERENTIAL FIRE 2.3MM WITH FILTER 20132-218,653
CATHETER URETH 16FR 30ML FOLEY IC LATEX 0166SI16,36
PUNCH CORNEA DONOR 8.0MM  K20-2108,242
FUNNEL GRAFT 2 POUCH KELLER HA-005,339
BUR ULTRA 4MM LONG 31314068U,266
LEUPROLIDE 1 MG/0.2ML KIT 1 EACH BOX ,919
CONJUGATED ESTROGENS 25 MG RECON SOLN ,849
SUTURE VICRYL 2-0 DYD 27IN MH J323H,31
BALLOON DILATOR UROMAX 15FR 6MM X 4CM M0062251210,708
CUFF TOURNIQUET 4IN X 18IN 2 PORT DISPOSABLE 5921-218-235,144
CATHETER SUCTION L68IN THROMB US RETRIEVER 5MAXACE068KIT,"6,662"
HEAD BIPOLAR DPO HIP SELF-CENTERING 44X28MM 1035-44-000,"1,107"
URETEROSCOPE LITHOVIEW FLEXIBLE DISP REVERSE M0067913600,"3,525"
SUTURE ETHIBOND 2-0 DYD 30IN V-5 X937H,20
CLOSED RX MC-P DISLOC,240
GUIDEWIRE 1.6 MM W TROCAR TIP AR-8941K,158
SLEEVE OUTER PROTECTION 14.5MM FOR SUPRAPATELLAR- ST 03.010.438S,250
SET COLLECTION 6FT TUBING DISP W/HANDLE AND TAPERED FITTING 23116,32
HEAD HUMERAL ZIMMR 4302-46-19  00430204619,"2,585"
ENALAPRILAT 1.25 MG/ML INJECTABLE 2 ML VIAL ,28
LENS IOL SN60WF 28.0D ACRYSOF IQ SN60WF.280,632
SUTURE VICRYL 4 0 18IN P 3,31
SCREW GRAFTBOLT TIBIAL 7MM AR-5100-07,889
COMPONENT GLENOID BASE 4MM MED 113954,"3,352"
RHOPHYLAC,19
IMMOBILIZER SHOULDER UNIVERSAL ADULT 08140470,32
SLEEVE COMPRESSION COMFORT MEDIUM SCD 74042,164
STENT SYNERGY MR 3.00MM X 16MM  H7493926016300,"3,290"
SCREW BONE 2.0MM FT 6MM OSTEOMED 331-2006,280
SIZER 410MF MODERATE HEIGHT FULL PROJECTION 485CC MSZ-M560,625
CDR REHAB II W/O EKG,7
BALLOON COR OTW  2.25 X 15MM EMERGE H7493919115220,472
INTRODUCER SHEATH 7F OPTISEAL PEELABLE 7441,163
KIT AUTOPLEX SYSTEM W/O NEEDLES HV CEMENT 0607-687-000,"1,812"
SCREW SYNT CORT S-TAP STRDRV T15 3.5 X 70MM 02.200.070,89
SYSTEM ON-Q PAIN PUMP DUAL RESERVOIR400ML 4ML/HR P400X4D,569
RELOAD CUTTER  45X 3.5MM STANDARD BLUE 6R45B,426
PACK HIP CUSTOM ,201
PLATE SYNT 3.5MM LCP PERIARTIC ULAR PROX HUM 3H 109MM RT 02.123.040,"3,701"
GUIDEWIRE SAMURAI RC 300CM  H749393063002,420
AMPHETAMINES; 1 OR 2 - REF,44
"IV PUSH, SINGLE/1ST DRUG ",30
SCREW SYNT CANC FT 4 X 50MM  206.050,66
BALLOON OTW COR 2.0X 20MM SPR INTER SPR2020W,555
AMPICILLIN ,28
FORCEPS GRASPER ENDOPATH BABCOCK 5MM 5BB,342
STYLET 13G BEVEL TIP 5 IN,166
SCREW FULL THREAD 5MM X 70MM TSA5-070,645
SCREW SYNT CORT S-TAP STRDRV T6 2 X 36MM 201.380.97,126
DEVICE TROCHANTER REATTACHMENT LG FOR CABLE SYSTEM STRL 498.807S,"6,389"
BLADE SAGITTAL OXFORD UNIKNEE 6113-89-090,317
STENT RESOLUTE RX 2.50 X 12MM RSINT25012UX,"3,290"
COIL RUBY STANDARD 12MMX60CM,"3,972"
STAPLER HEMORRHOIDM  PPH03,994
SUTURE PROLENE 0 DYD 30IN CT-2 8412H,10
SCREW MEDT 4.75MM ROD 7.5MM X 55MM VOYAGER 54850017555,"2,820"
SYSTEM REPAIR MENISCAL 0 DEG PEEK IMPLANT 228150,990
TUBE SUCTION BERKELEY  610,37
CATHETER BENCHMARK 6FR 95CM DELIVERY BMK6F95BER120,"1,990"
SCREW SYNT TI LCK S-TAP STRDRV 3.5 X 40MM 412.117,348
BIT DRILL SYNT 2.7MM QC 100MM 310.26,244
PETROLATUM GEL 30 ML BOX ,7
DILATOR TISSUE FASCIAL COONS,188
COVER MICROSCOPE LEICA OHS/OH150X54  LF 3551,90
GUIDEWIRE NITREX .018/180  N181806,292
SCREW ACUM NON-LCK HEXALOBE 3 X 26MM 30-0310,221
SCISSORS TIPS DISPOSABLE 3142,228
SUTURE ETHIBOND #1 DYD 30IN OS-8 X548H,31
TAP ART BIO-COMPRESSION 16MM CANN DILATOR AR-5025TBC-16,540
CATHETER SOFIA 6F DAC 125 CM  DA6125ST,"5,863"
LINER G7 ACETABULAR NEUTRAL 36 MM E 010000857,"2,929"
RBC ANTIBODY ELUTION,117
SPLINT NASAL DOYLE II SET OF 2 PER BX 1524055,205
GUIDEWIRE K-WIRE DEPTH GUIDE . 035 ACUMED WS-0906ST,60
SCREW SYNT TI CORT S-TAP 2.7 X55MM 402.855,109
SYSTEM ATHERECTOMY ROTALINK PL US 1.5 MM H749236310030,"2,809"
DEFIBRILLATOR CARDIAC DF4  DTMA1D4,"49,849"
BALLOON RX COR 3.25 X 15 NC EUPHORA NCEUP32515X,435
CATHETER 4FR INF JL4 100CM  538-420,51
PLATE SYNT LCP VOLAR COL DIST RAD 8H HEAD 3H SHAFT LT 02.110.431,"1,770"
ALFENTANIL 500 MCG/ML INJECTABLE ,40
DEVICE  CLEAN SCOPE AND TROCAR CLEANING SC-01,36
LINER ACETABULAR PINNACLE ALTRX NEUTRAL 36IDX58OD 1221-36-058,"2,390"
PACK HIP CUSTOM SOP5BHPSJI,201
PLATE MEDT ATLANTIS TRANSLATERAL 35MM 6190035,"4,869"
BIT DRILL SYNT 5MM CANN 310.632,819
"PORPHOBILINOGEN, QUANT - REF",71
LINER G7 ACETABULAR NEUTRAL 40MM G 010000865,"2,929"
SIZER 410FF FULL HEIGHT FULL PROJECTION 655CC MSZFF655,625
WIRE OLIVE 0.062 X 4.5 IN PARTIAL THREAD 310-60-005,175
VITAMIN NOS - REF,99
SUTURE GORE-TEX CV-8 18IN TT-0 9 DA 8J02A,96
CLOPIDOGREL 300 MG TABLET 1 EACH BLISTER ,40
SYSTEM ABSORBABLE FIXATION OPTIFIX (30 FASTENERS) 0113126,"1,013"
LAB RH FACTOR,60
SCREW SYNT VA LCK STRDRV S-TAP 5 X 30MM 02.231.230,558
ADHESIVE SKIN CLOSURE .8 ML SWIFTSET SS6,102
SYSTEM IMPLANT DISTAL BICEPS REPAIR AR-2260,"2,468"
SUTURE STRATAFIX SPIRAL PDS 3-0 15IN SH SXPP1B420,95
SUTURE ETHILON #1 DYD 30IN LR 489T,31
NAIL SYNT TI RETRO/ANTEGRADE FEMORAL 10 X 320MM STRL 04.013.444S,"3,948"
SIROLIMUS 1 MG TABLET ,26
PACK MINOR EYE  SEY5BMESMB,111
"TRANSPLANT, CORNEAL, PRECUT","4,203"
BALLOON RX COR 4.0 X 20 NC EUP HORA NCEUP4020X,435
TRAY CC CRUCIATE 63MM 141231,"2,095"
CATHETER BALLOON 24MMX40MM,"1,013"
PROSTHESIS FRISBEE PARTIAL 1.0MM LENGTH 750-100,765
ROD PLATE MEDR 1 LEVEL SM B02270010,"1,607"
ANCHOR SUTURE KIT FIBER TAK DX  AR-8990DS,688
CUP PINN BANTAM W GRIPTION 46MM 1217-30-046,"6,123"
POLYETHYLENE GLYCOL 420 G RECON SOLN ,23
GUIDEWIRE ROADRUNNER 0.018/480 ANGLE G22416,388
SUTURE PDS II 2-0 DYD 27IN CT-1 Z339H,10
"LYME DISEASE, CONFIRM TST - REF",119
CLOVE OIL OIL 3.5 ML BOTTLE ,26
CATHETER ANGIOSCULPT RX PTCA 2 .5 X 15MM 2200-2515,"1,800"
STIMULATOR NERVE DISPOSABLE VARI STEM III STERILE 8562010,184
PACK EP CUSTOM  SAN5BEPSMC,259
CATHETER SV JB1 5FR/100CM/.035,84
KIT NEEDLE BIOPSY 18G X 10CM,151
BUPIVACAINE PF 0.125 % IN SODIUM CHLORIDE 0.9 % 0.125-0.9 % SOLUTION ,6
BUDESONIDE-FORMOTEROL 160-4.5 MCG/ACT AEROSOL 10.2 G INHALER ,312
SCREW ART TI LOW PROFILE LCK 4.5 X 34MM AR-8545L-34,585
SCREW BONE SYNT 3MM MATRIXNEUR O SELF-DRILL TI (PK/1) 04.503.103.01,"1,042"
SCREW SYNT CORT TI S-TAP 2.4 X 16MM 401.516.96,265
"BALLOON PTA ADMIRAL XTREME OTW 0.035"" 6MMX250MMX130 ADM060250130",885
BLADE GIGLI SAW 12  210482,102
EXTRACTOR NCIRCLE DELTA WIRE TIPLESS STONE G19110,631
CANGRELOR TETRASODIUM 50 MG RECON SOLN 1 EACH VIAL ,51
RESERVOIR IZ 100 ML CONCEALAMS 720185-01,"5,025"
SCREW ART TI LOW PROFILE 4.5 X32MM AR-8545-32,244
INHALATION ANESTH 1ST HOUR ,35
SLING SHOULDER KOOL S  08512,119
"VW FACTOR, MULTIMER ANAL - REF",250
SCREW ART BIOCOMPOSITE TENODES IS 6.25 X 15MM W/DRIVER PACK AR-1562CDS,867
SCREW SYNT METAPHYSEAL S-TAP T8 STRDRV 2.7 X 34MM 02.118.534,174
DRILL SURG 2.5 MM RELIEF AO 110027746,390
METHYLPHENIDATE 27 MG TABLET EXTENDED RELEASE ,17
EPINEPHRINE 1:1000 PF BISULFATE FREE & LIDOCAINE 4% PF & BALANCED SALT SOLUTION 16 ML VIAL ,71
COMPONENT FEMORAL CR RT #6 TRIATHALON 5510-F-602,"4,230"
SYSTEM REPAIR MENISCAL 12 DEG PEEK IMPLANT 228151,990
SCREW ART TI VAL LOW PROF 2.4 X 10MM AR-8724V-10,420
"DEXTROSE 5 % AND 0.45% SODIUM CHLORIDE 5-0.45 % SOLUTION 1,000 ML FLEX CONT ",8
SCREW SYNT CORT TI S-TAP 2.7 X 10MM 402.810,185
HANDPIECE THUNDERBEAT VESSEL SEAL 5MM X 10CM TB-0510IC,"1,013"
COMPONENT REVERSE FRACTURE EPI LEFT 1407-20-102,"17,520"
CATHETER ANGIOGRAPHIC 5FR DIAG NOSTIC CATHETER AL1 H74908526962,35
MANNITOL 20 % SOLUTION ,13
TRYPAN BLUE 0.06 % SOLUTION 0.5 ML SYRINGE ,223
NAIL EX SYNT TI CANN TIBIAL W/PROX BEND 12 X 330MM STRL 04.034.646S,"2,554"
SCREW SPINE 5.0 X50MM TRACTION POLY RELINE-O 13115050,"1,700"
BLADE OSCILLATING AGGRESSIVE A VERAGE MEDIUM 25X9MM 2296-3-111,136
NEEDLE ENDO ASPIRATION 21G EXC ELON TBNA M00564121,"1,013"
CAP END ECG LEAD PIN USE W/ 5M M IS-1 / 3.2MM LP END 58673M,96
TROCAR SLEEVE THORACIC TT012,199
"LINE PRESSURE MONITORING 72"" P RESSURE TUBING H965907017221",11
SHELL PINN SECTOR W/GRIPTION 50MM 1217-32-050,"3,361"
COIL NEURO GALAXY 3MM X 6CM  GLX120306,"4,896"
GUIDEWIRE SYNT 1.25MM THREADE D 150MM 900.722,188
SCREW SYNT VA LCK S-TAP T15 STRDRV 3.5 X 16MM 02.127.116,495
BLADE BEAVER MICROSHARP 7513  377513,13
TISSUE HOMOGENIZATION CULTR - REF,19
BLINATUMOMAB 35 MCG RECON SOLN 1 EACH VIAL ,187
HEAD SUPPORT SHEA FOAM LARGE 150180,52
HEPARIN (PORCINE) 1000 UNIT/ML SOLUTION 1 ML VIAL ,25
SCREW MEDT VOYAGER SET 6440530,360
LAB FMH SCREENING,65
SCREW SYNT LCK S-TAP STRDRV 3.5 X 36MM 212.115,403
TRAY CATHETER URETH FOLEY 16FR  2000ML SILICONE 907316,35
BLADE ROTATABLE FUSION TRICUT 4X13CM 1884080EM,818
BAG DRAINAGE URNRY CENTER-ENTR Y SAMP-PRT ANTI-REFLUX 4000ML 153509,23
STENT SYNERGY MR 4.00MM X 12MM  H7493926012400,"3,290"
ANESTHESIA LEVEL - REGIONAL,17
TUBING MALIS BIPOLAR IRRIGATIN G 40-3001-R,71
DIGOXIN 0.1 MG/ML SOLUTION ,749
SCREW BONE 3.5MM LOCKING SCREW 36MM AR-8935L-36,277
SPACER DPO TAPERED ARTICUL/EZE+10 1363-10-000,410
VITAMINS A & D OINTMENT 113.4 G JAR ,30
BLADE 50MM FULL EXPLANT 00705305020,"2,468"
TAP SYNT FOR 2MM CORTEX SCREWS 54MM 311.19,292
GUIDEWIRE DOUBLE CURVE LUNDERQUIS .035/260CM G45208,324
PLATE SYNT 2.4MM VA-LCP 2-COLVOL DIST RAD 7H HD 2H SHAFT RT 02.111.720,"1,962"
CATHETER FOLEY 22FR SILICONE 3WAY 30ML 73022SI,42
ASSAY OF PHENOBARBITAL,129
FORCEPS BIOPSY DISP OVAL CUP FENESTRATED W NDL FB-240U.A,33
CATHETER GUIDING OPTITORQUE JA CKY RADIAL CURVE 3.5 5F 100CM 40-5021,123
FELT ORTHOPEDIC 2IN X 2IN STERILE LF 8512/50,7
CATHETER DILATION 7X4 CONQUEST  CQF7574,688
PUMP PENILE LGX 700 PRECONNECTIZ 72404252,"20,072"
PLATE SYNT TI MATRIX MIDFACE F RAME 4H 5X10MM 0.4MM 04.503.330,685
"CHEMOTHERAPY, IV INFUSION, EACH ADD'L SEQUENTIAL INFUSION ",51
TROPICAMIDE 1 % SOLUTION ,7
SUTURE VICRYL 4-0 DYD 27IN RB- 1 J304H,31
TRAY PRIMARY TIBIAL MOD 75MM 141214,"1,500"
SCREW SYNT TI LCK S-TAP STRDRV T8 2.7 X 14MM 402.214,316
DRESSING EAR GLASSCOCK PEDIATR IC S-1003,47
DRESSING FOAM 7.2X7.2IN MEPILEX BORDER SACRUM 282055,24
FIBER LASER 273UM OPTILITE SINGLE USE HOLIUM G48526,803
DEVICE INFLATION ACCLARENT SE SEID,243
CATHETER NDL INJECTION  60818,92
"LAB IMMUNOASSAY, NON ANTIBODY",106
NEEDLE ELECTRO 2.84 IN INSULAT ED E1465B,35
AMOXICILLIN-CLAVULANATE 250-125 MG TABLET ,21
VEST POST OP  SURGICAL 2XL FVNSZ-2XL-H,147
STEM ECHO POR FMRL NC 13 X 145 192013,"5,648"
CURETTE VACUUM CURVED 16 MM  617,23
STENT VIABAHN HEPARIN 13 X 10 X 120 VBH131002A,"7,340"
COMPONENT FEMORAL PFC SIGMA TC 3 RT SZ4 96-0089,"12,496"
LEUCOCYTE ANTIBODIES - REF,192
HYDROMORPHONE 0.5 MG/ML SOLUTION ,38
STRONG IODINE 5 % SOLUTION 14 ML BOTTLE ,37
STENT WALLSTENT 18X40MM X 75CM  H965404110,"2,400"
DIHYDROERGOTAMINE 1 MG/ML SOLUTION 1 ML AMPULE ,659
SCREW BONE HDLS CMPN 12X3.0 NS 110018449,708
SUTURE ETHIBOND 2 0 DYD 4 30IN V 4 WHITE BRAIDED MX944,68
MSH2 GENE DUP/DELETION VARIANTS - REF,518
VALVE STRATA REGULAR  42866,"10,951"
TREPONEMA PALLIDUM - REF,43
SCREW BONE T10 3.5X28MM 40-35028,218
SUTURE VICRYL 5-0 18IN S-14 J671G,33
SUTURE SILK 2-0 BRAIDED 30IN,31
"TUBE NG SALEM SUMP 18FRX48"" W/VALVE 8888266148",38
RELOAD STAPLER 30 GREEN ENDOWRIST 48630G,513
CUFF TOURNIQUET 4IN X 24IN 2 P ORT DISPOSABLE 5921-024-235,144
MANIPULATOR UTERINE ELEVATOR PRO 40MM CUP UE-TVPRO-40,212
PLATE SPINE ZEVO 39MM ANTERIOR CERVICAL 2 LEVEL 3002039,"2,750"
SET IRRIGATION CYSTOSCOPY  06544-01,30
PHYTONADIONE ,17
BALLOON COR RX 3.50 X 8MM NC EMERGE H7493926708350,435
GRAFT BONE CANCELLOUS CHIPS 15 CC 27615015,810
TOBRAMYCIN-DEXAMETHASONE 0.3-0.1 % SUSPENSION ,10
BLADE 15 X 7.0MM 33-103  2296033103,131
KNIFE BEAVER 2.5 ANGEL UP 378234,58
SCREW MEDT VARIABLE SELF DRILL ZEVO 7713515,"1,168"
PHENYLEPHRINE 10 MG/ML SOLUTION 1 ML VIAL ,37
PLATE SYNT TI LOW PROFILE NEURO STRUT 8H 421.523,"1,557"
SUTURE VICRYL 4-0 18IN PS-2 VR496,32
CT SCAN FOR NEEDLE BIOPSY,"1,206"
STEM FEMORAL TPRLC 133 MP RDCD DISTAL TYPE 1 PPS SO 15.0 51-106150,"5,648"
PHYTONADIONE 1 MG/0.5ML SOLUTION ,44
"EXCHANGE BILIARY DRNG CATH,PERC","3,779"
VISCOELASTIC VISCOAT 0.5ML 8065183905,225
SCREW SYNT LCK TI STRDRV T25 4 X 54MM 04.005.444,555
DEVICE MISTY BLOWER CORONARY AXIUS CB-1000,205
STEM ECHO BIO PRESSFIT STD OFF SET 12MM 12-150312,"2,754"
GUIDEWIRE BENTSON CEREBRAL TS,66
PLATE SYNT 3.5MM LCP SUP CLAV 8H LT 115MM 02.112.085,"2,013"
SCREW SYNT CORT S-TAP STRDRV T15 3.5 X 65MM 02.200.065,89
FAT EMULSION 20 % EMULSION ,111
CATHETER DRAIN MARKER BAND 6.5,228
SUMATRIPTAN 6 MG/0.5ML SOLUTION ,145
SCREW SYNT CORT LOW PROF T15 STRDRV 3.5 X 30MM 02.206.230,111
SCREW SYNT CORT TI S-TAP 2 X 20MM 401.820.96,185
SCREW BIO CORT DVR-A 3.5 X 10M M CS10000,268
PREDNISOLONE 15 MG/5ML SOLUTION 237 ML BOTTLE ,45
WEDGE EVANS BIOSYNC 18X18X10MM AR-8942W-1810,"5,159"
COMPONENT FEMORAL TRIATHALON LT #7 5515-F-701,"4,230"
COVER BUR HOLE TI NEURO LOW PROF FOR SHUNT 17MM 421.554,838
LENS CT LUCIA 602 18.0D  003500-0050-668,555
COMPONENT VANGUARD FEMORAL LT INTERLOK 67.5 183030,"4,190"
PAD MCGUIRE HIP LATERAL HOLDER 1092-P,138
SUTURE SILK PERMA-HAND 6-0 18IN G-1 DOUBLE ARM 780G,31
TETRACAINE 1 % SOLUTION ,126
IMMUNOFIXATION ELECTROPHORESIS; SERUM,144
CUTTER AGGRESSIVE PLUS 3.5MM 375-534-000,245
PROBE LASER STRAIGHT 25GA ENDO OCULAR GA-00400047,414
BILIRUBIN DIRECT,81
BIT DRILL ART 2.7MM CMP FT AR-8737-50,585
IBUTILIDE 1 MG/10ML SOLUTION 10 ML VIAL ,"1,517"
ROOM RATE RESPITE,550
SIZER NATRELLE 775 CC FULL HEIGHT EXT FULL PROJECTION MSZFX775,500
PIPERACILLIN-TAZOBACTAM IN DEXTROSE 4-0.5 GM/100ML SOLUTION ,47
CUSTOM ORTHOTIC ADDITION TO UE WRIST/ELBOW JOINT,316
"TTE W/DOPPLER, COMPLETE","1,690"
IMPLANT SACROILIAC JOINT 12.5MM X 80MM SIMMETRY 10-PL12580-01,"8,223"
PLATE BONE SNI 3.5MM ANKLE FSNANT PRIM L COMP 3H 67MM STR 72821043S,"4,254"
ETHINYL ESTRADIOL-ETONOGESTREL 0.12-0.015 MG/24HR RING ,460
CAGE SPINAL SM ACR 8X17X14MM 15DEG TA MARK COROENT 6736308,"2,761"
GUIDEWIRE 5FR NITINOL PUSHPLUS MPIS-501-10.0-SC-NT-SST G48007,177
SYSTEM IMPLANT MINI TIGHTROPE 2.5MM BUTTON W INSERTER AR-8913DS,"1,260"
METHYLPHENIDATE 10 MG TABLET EXTENDED RELEASE ,15
MESH HERNIA PROCEED 10 X 13IN  PCDT1,"3,743"
LENS IOL ZA9003 21.5D ACRY TECNIS ZA90032150,632
BANDAGE ELASTIC ACE 3IN  08149053,9
ELECTRODE RADIUS LOOP 20MMX8MM  12-2008,43
HANDPIECE HARMONIC ACE 36CM HAR36,585
WIRE K-WIRE TROCAR PT 3/32IN (2.4MM) KM168-29-33,19
CANNULA CEMENT 11G IVAS BEVEL ACCESS STYLET 0306-331-000,231
APPLICATOR ENDOSCOPIC MS1995,176
RELOAD PREXIMATE LINEAR CUTTER REGULAR BLUE 55MM TCR55,260
ADULT RESUSCITATION BAG,33
SUTURE CHROMIC GUT 7-0 18IN TG100-8 1744G,63
BLANKET WARMING UNDER BODY ADULT MA2400-PM,69
KIT GUIDEWIRE ACCESSORY W/CO-PILOT 1003330,165
BALLOON COR 3.25 X 12MM EMERGE MR H7493918912320,472
NAIL TROCH KIT 11X180X120 3120-1180S 3120-1180S,"2,767"
FORCEPS DA VINCI S SI PROGRASP 420093 420093,660
CATHETER CORONARY 6F AL.75SH S HERPA SB6AL75SH,222
BALLOON RX COR 3.0 X 12 NC EUPHORA NCEUP3012X,435
NITROPRUSSIDE 25 MG/ML SOLUTION 2 ML VIAL ,461
SUTURE STRATAFIX SPIRAL PDS 15CM PLUS VIOLET 0 CT-1 SXPP1B406,95
PROBE VTI 20 MHZ DOPPLER PROBE STERILE 108200,520
SCREW ART HEADLESS MINI COMPRESSION 3.5X 12MM AR-8730-12H,738
BLADE TFNA HELICAL 100MM STRL 04.038.400S,"2,503"
MEROPENEM 1 G RECON SOLN 1 EACH VIAL ,6
LINER ACET PINNACLE ALTRX +4 NEUTRAL 28MM ID X 52MM 1221-28-452,"1,560"
